F.W.BELL,MODEL 9550,V1.1;
7200,2.1977999999999995,0.0003098386676965592
7300,2.1975000000000002,0.00015811388300840154
7400,2.1988,0.00012649110640672122
7500,2.1962,0.00012649110640672122
7600,2.1974,0.0001549193338482796
7700,2.1977,0.00014491376746187843
7800,2.1965,0.00015811388300840154
7900,2.1955000000000005,0.00015811388300847177
8000,2.1954000000000002,0.00015491933384834838
8100,2.1955000000000005,0.00021213203435600369
8200,2.1955000000000005,0.00015811388300847177
8300,2.1944000000000004,0.00020976176963400717
8400,2.1943,0.00024698178070454215
8500,2.1931000000000003,0.00026267851073124497
8600,2.193,0.00028284271247458785
8700,2.1924,0.00020976176963403683
8800,2.1926,0.00015491933384827959
8900,2.1914000000000002,0.00028982753492381503
9000,2.1909,0.00026267851073130075
9100,2.1908,0.00012649110640672122
9200,2.1895,0.00025495097567961115
9300,2.1886,0.00015491933384827959
9400,2.1881,0.00017029386365927392
9500,2.1875999999999998,0.00015491933384834838
9600,2.1869,9.486832980504093e-05
9700,2.1866,0.00015491933384827959
9800,2.1856999999999998,0.00014491376746187843
9900,2.1845,0.00043011626335214594
10000,2.1836999999999995,0.0002469817807046051
10100,2.1830000000000003,0.0002449489742783452
10200,2.1824000000000003,0.0003521363372331817
10300,2.1800999999999995,0.0003591656999213742
10400,2.1803999999999997,0.00032249030993194495
10500,2.1798,0.00027568097504182884
10600,2.1786999999999996,0.00020248456731317206
10700,2.1775999999999995,0.00025298221281344244
10800,2.1765,0.0003240370349203984
10900,2.1756,0.0002898275349238181
11000,2.1748000000000003,0.00023664319132400363
11100,2.1729,0.00029832867780349307
11200,2.1725000000000003,0.0002549509756796373
11300,2.1715000000000004,0.00021213203435600369
11400,2.1706,0.00020976176963403683
11500,2.1689,0.00017029386365924527
11600,2.1686,0.0002097617696340072
11700,2.1668999999999996,0.00022135943621180628
11800,2.1662,0.00023664319132395858
11900,2.1643,0.0002469817807045889
12000,2.1635999999999997,0.00025298221281350565
12100,2.1628,0.00023664319132400357
12200,2.1616999999999997,0.00014491376746187843
12300,2.1596,0.0002529822128135022
12400,2.1586999999999996,0.00014491376746187843
12500,2.1572000000000005,0.00012649110640672122
12600,2.1571000000000007,0.00022135943621176215
12700,2.1541000000000006,0.00017029386365924527
12800,2.1539,9.486832980504093e-05
12900,2.1521,0.00022135943621180628
13000,2.1515,0.00021213203435600369
13100,2.1487,0.0003178049716414266
13200,2.1485000000000003,0.00015811388300840154
13300,2.1470999999999996,0.00026267851073130585
13400,2.1460999999999997,0.00026267851073124497
13500,2.1434999999999995,0.00021213203435600369
13600,2.1433999999999997,0.0002529822128135057
13700,2.1414,0.00025298221281344244
13800,2.1401999999999997,0.0002366431913239811
13900,2.1374999999999997,0.00025495097567961115
14000,2.1367000000000003,0.0003178049716413791
14100,2.1357,0.00014491376746194278
14200,2.1346,0.00025298221281346706
14300,2.1318999999999995,0.00022135943621181634
14400,2.1314,0.00025298221281350565
14500,2.1294999999999997,0.0002915475947422329
14600,2.129,0.0003162277660168312
14700,2.1262,0.00023664319132395858
14800,2.1259,0.00033015148038434715
14900,2.1243000000000003,0.00028460498941512274
15000,2.1229999999999998,0.0002449489742783452
15100,2.1201999999999996,0.0001897366596100818
15200,2.1197000000000004,0.00020248456731314355
15300,2.1186000000000003,0.0002898275349238181
15400,2.1174999999999997,0.0002121320343559723
15500,2.1143,0.00014491376746194278
15600,2.1138000000000003,0.00012649110640672122
15700,2.1125,0.0002915475947422329
15800,2.1113,0.0003478505426185332
15900,2.1083,0.00020248456731314355

