F.W.BELL,MODEL 9550,V1.1;
5600,2.2146,0.00015491933384827959
5700,2.2146,0.00015491933384827959
5800,2.2137000000000002,0.00028460498941512274
5900,2.2138,0.00023664319132395858
6000,2.2137,0.00014491376746187843
6100,2.2132999999999994,0.00020248456731314355
6200,2.212,0.0002449489742783452
6300,2.2114,0.00015491933384834838
6400,2.2109999999999994,0.00014142135623732534
6500,2.2115,0.00015811388300847177
6600,2.2104999999999997,0.00015811388300840154
6700,2.2101999999999995,0.00012649110640672122
6800,2.2096000000000005,0.0001549193338482796
6900,2.2096000000000005,0.0001549193338482796
7000,2.2085,0.00015811388300840154
7100,2.2082,0.00012649110640672122
7200,2.2069,0.00017029386365927392
7300,2.2062,0.00012649110640672122
7400,2.2063,0.0001449137674618784
7500,2.2052,0.00012649110640672122
7600,2.2046,0.0002529822128134705
7700,2.2047,0.00014491376746187843
7800,2.2034,0.00015491933384834838
7900,2.2025999999999994,0.0001549193338482796
8000,2.2022,0.00012649110640672122
8100,2.2012,0.00012649110640672122
8200,2.2005000000000003,0.0002121320343559723
8300,2.1995999999999998,0.00015491933384834838
8400,2.1994999999999996,0.00015811388300847172
8500,2.1986999999999997,0.00014491376746187843
8600,2.1967,0.00014491376746187843
8700,2.1963,0.0002469817807045889
8800,2.1948999999999996,9.486832980504093e-05
8900,2.1938000000000004,0.00023664319132395858
9000,2.1931,0.00022135943621176213
9100,2.1923000000000004,0.0003178049716414335
9200,2.1912,0.00012649110640677738
9300,2.1902999999999997,0.00024698178070454215
9400,2.1893000000000002,0.0001449137674618784
9500,2.1878,0.0002366431913240186
9600,2.1869,0.00017029386365927392
9700,2.1863,0.0001449137674618784
9800,2.1845,0.00015811388300840154
9900,2.1837000000000004,0.00014491376746194278
10000,2.1829,9.486832980504093e-05
10100,2.1816,0.0002097617696340072
10200,2.1798,0.0002366431913240186
10300,2.1788999999999996,0.00022135943621180628
10400,2.1773000000000002,0.0001449137674618784
10500,2.1768,0.00012649110640672122
10600,2.1747,0.00014491376746187843
10700,2.1742,0.00012649110640672122
10800,2.1724000000000006,0.0001549193338482796
10900,2.1715000000000004,0.00015811388300847177
11000,2.1693000000000007,0.0001449137674618784
11100,2.1682,0.00018973665961010994
11200,2.1664000000000003,0.0001549193338482796
11300,2.1658,0.0001897366596100818
11400,2.1631,0.00017029386365929219
11500,2.1624000000000003,0.00020976176963400717
11600,2.161,0.00024494897427829084
11700,2.1605000000000003,0.00015811388300840154
11800,2.1574999999999998,0.00021213203435594088
11900,2.1567,0.00014491376746187843
12000,2.1550000000000002,1.4043333874306804e-16
12100,2.1538,0.00012649110640672122
12200,2.1516,0.00015491933384834838
12300,2.1503,0.0001449137674618784
12400,2.1485000000000003,0.00015811388300840154
12500,2.1471999999999998,0.0002366431913240186
12600,2.1441,9.486832980504093e-05
12700,2.1445999999999996,0.0001549193338482796
12800,2.1422,0.00012649110640672122
12900,2.1411,9.486832980504093e-05
13000,2.1382,0.00012649110640672122
13100,2.1378,0.00012649110640672122
13200,2.1347999999999994,0.00018973665961010997
13300,2.1348999999999996,0.00022135943621180628
13400,2.1313000000000004,0.00014491376746194278
13500,2.1305,0.00015811388300840154
13600,2.1281000000000003,9.486832980504093e-05
13700,2.127,0.0
13800,2.1239,9.486832980504093e-05
13900,2.1235999999999997,0.0001549193338482796
14000,2.1210999999999998,0.00017029386365924527
14100,2.1203999999999996,0.0001549193338482796
14200,2.1172999999999993,0.0001449137674618784
14300,2.1167000000000002,0.00014491376746187843
14400,2.1142000000000003,0.0001264911064067774
14500,2.1131,0.00017029386365924527
14600,2.1099,0.00022135943621180628
14700,2.1092,0.00012649110640672122
14800,2.1064999999999996,0.00015811388300847172
14900,2.1067,0.00014491376746194278
15000,2.1029000000000004,9.486832980508306e-05
15100,2.1025000000000005,0.00015811388300847177
15200,2.0997000000000003,0.00014491376746187843
15300,2.0993000000000004,0.00020248456731317206
15400,2.0956,0.00015491933384827959
15500,2.0949999999999998,1.4043333874306804e-16
15600,2.0929,0.00022135943621176215
15700,2.0917,0.00014491376746187843
15800,2.088,0.0
15900,2.0877000000000003,0.00014491376746187843

